Theme;Is Under The Theme;Word;Translation;Image;Definition;Conjugation;Declensions;Examples;Pronunciation;OLD
A;AugustaMAP;amupeyüm;(ger. de amun) s. Cualquier medio para moverse algo. Remo amupeyüm wampo ngey 'el remo es medio para que ande la canoa'.;;;;;;amupeyüm;
A;AugustaMAP;amurpun;intr. Haber ido más allá del lugar adonde se quería ir.;;;;;;amurpun;
A;AugustaMAP;amutun;intr. Irse el que no es de aquí.;;;;;;amutun;
A;AugustaMAP;amuyawche;s. comp. El vagabundo.;;;;;;amuyawche;
A;AugustaMAP;amuyawün;intr. Andar sin rumbo.;;;;;;amuyawün;
A;AugustaMAP;amuyen;unitr. Ponerse en camino con alguno. Amuyey ñi pu kon'a 'se puso en camino con sus mocetones'.;;;;;;amuyen;
A;AugustaMAP;an'ay;partíc. exor. No tiene equivalente en español. V. Augusta (1903, p. 240). Se ignora su etimología. De ordinario no se usa sino entre hombres. V. n'ay.;;;;;;anhay;
A;AugustaMAP;an'pin;intr. Cansarse.;;;;;;anhpin;
A;AugustaMAP;ananay;interj. U. para expresar dolor: ¡ay, qué dolor!;;;;;;ananay;
A;AugustaMAP;anchimallen;s. Trasgo, duende que aparece en figura de un pigmeo.;;;;;;anchimallen;
A;AugustaMAP;anchün, anchülen;(de antü) intr. Brillar, alumbrar.;;;;;;anchün, anchülen;
A;AugustaMAP;anelün, aneltun;unitr. Pangui. Amenazar. V. añel.;;;;;;anelün, aneltun;
A;AugustaMAP;anetripan;intr. Excoriarse.;;;;;;anetxipan;
A;AugustaMAP;angayün;intr. Quejarse el perro (cuando le pegan).;;;;;;agayün;
A;AugustaMAP;ange;s. La cara, el rostro, el semblante. Angewekunruka 'la cara exterior de la casa'.;;;;;;age;
A;AugustaMAP;angetun;unitr. Encararse con uno. Angetuenew tüfachi dungu mew 'se encaró conmigo por tal asunto'.;;;;;;agetun;
A;AugustaMAP;angidün, angidkülen;intr. Arder la piel, p. ej. por aplicación de ortigas.;;;;;;agizün, agizkülen;
A;AugustaMAP;angim;s. El charqui.;;;;;;agim;
A;AugustaMAP;angimün;unitr. Charquear.;;;;;;agimün;
A;AugustaMAP;angka;s. El vientre. | El cuerpo (con exclusión de las extremidades, pero a veces con inclusión de ellas). Peangkalmegen ñi pichi che 've a examinar el cuerpo a mi chiquillo (enfermo)' (en mapudungún la construcción es 'examinármele'). | Antepuesto a sustantivos: medio, en la mitad. Angkalipang 'la mitad, en o hasta la mitad del brazo'. Angkamapu rupan 'recorrí medio mundo'. Angka n'amun' nien ñi kutran 'sobre la mitad de la canilla tengo mi dolor'. Angkapülli 'en la mitad de la cuesta'. Angkarüpü wüñomey 'en la mitad del camino volvió'. Angkatrafuya 'a media noche'. | Antepuesto a verbos: medio hecho, en la mitad, antes del tiempo. Angkakatrüngekey kachilla 'se corta el trigo en la mitad de la caña'. Angkakünun ñi küdaw 'he dejado mi trabajo a medio hacer'. Angkanentuy ñi püñeñ 'antes de tiempo dio a luz a su criatura (es decir, abortó)'. Angkatripalayaymi 'antes del tiempo no saldrás (de tu servicio, trabajo, empleo)'.;;;;;;agka;
A;AugustaMAP;angkad;(del esp. ancas) En ancas.;;;;;;agkaz;
A;AugustaMAP;angkadkülen;intr. Estar montado en ancas del caballo. Angkadkülen amuan 'iré en ancas'.;;;;;;agkazkülen;
A;AugustaMAP;angkadpürakawellun;intr. Montar el caballo sin montura.;;;;;;agkazpürakawellun;
A;AugustaMAP;angkadün;intr. Subir en ancas. | unitr. Tomar, llevar en ancas.;;;;;;agkazün;
A;AugustaMAP;angkaduwün;rec. Ir los dos en un caballo. Angkaduwaymu 'irán en un caballo'.;;;;;;agkazuwün;
A;AugustaMAP;angkadyen;unitr. Llevar en ancas.;;;;;;agkazyen;
A;AugustaMAP;angkadyetun;unitr. Llevar en ancas a su casa.;;;;;;agkazyetun;
A;AugustaMAP;angkaluwkülen;refl. Pangui. Detenerse en el vientre, p. ej. el wekufü en el vientre del enfermo.;;;;;;agkaluwkülen;
A;AugustaMAP;angkantu;adv. En tiempo pretérito y futuro: con el tiempo, posteriormente. Kuyfi felelafuy, angkantu felerpuy 'antes no era así (epiléptico), con el tiempo se ha hecho así'.;;;;;;agkantu;
A;AugustaMAP;angkas, angkash;? angkad.;;;;;;agkas, agkash;
A;AugustaMAP;angkatu;? angkantu.;;;;;;agkatu;
A;AugustaMAP;angkawenu;loc. adv. En el aire, en el espacio sobre la superficie de la tierra. Angkawenu miawkey üñüm 'los pájaros andan por el aire'.;;;;;;agkawenu;
A;AugustaMAP;angken;adj. ? angkün.;;;;;;agken;
A;AugustaMAP;angkülen;intr. Estar seco.;;;;;;agkülen;
A;AugustaMAP;angkümtuwe;s. Veneno que hace secar a las personas, es aserrín obtenido raspando huesos humanos (cheyem ñi foro) y que se da a la víctima en harina tostada.;;;;;;agkümtuwe;
A;AugustaMAP;angkümün;unitr. Secar.;;;;;;agkümün;
A;AugustaMAP;angkün;intr. Secarse algo. Angküy ñi piwke 'tengo mucha sed (lit. se ha secado mi corazón)'. | adj. v. Seco.;;;;;;agkün;
A;AugustaMAP;angküñman;intr. Tener el cuerpo seco, no corriente.;;;;;;agküñman;
A;AugustaMAP;anta;? kamta. V. Augusta (1903, pp. 50-51).;;;;;;anta;
A;AugustaMAP;antü;s. El sol. | Día. | La estación. | Hora del día. ¿Tunt'e antü? '¿a qué altura del sol, a qué hora?'. Amuy antü nieiñ wesha antü 'tenemos mal día (escasez)'. V. amun. Re antü 'gratis', 'de balde'.;;;;;;antü;
A;AugustaMAP;antüküchüküchü;s. comp. Peuco del sol, que según los mapuches vive allí y desde allí aparece. Lo tienen como alma de uno de sus finados.;;;;;;antüküchüküchü;
A;AugustaMAP;antüküdawfe;s. comp. Jornalero.;;;;;;antüküzawfe;
A;AugustaMAP;antüküdawün;s. comp. Trabajar a jornal.;;;;;;antüküzawün;
A;AugustaMAP;antükuram;s. comp. Huevo huero (en el sentido exacto de la palabra).;;;;;;antükuram;
A;AugustaMAP;antükürüfngen;impers. Haber viento con sol.;;;;;;antükürüfgen;
A;AugustaMAP;antün;intr. Hacer... días. Küla antüy ñi tripan 'hace tres días que ha salido'. Wesha antün 'tengo malos días, escasez'.;;;;;;antün;
A;AugustaMAP;antüngen;impers. Haber sol. | s. Toda la época del año en que se deja sentir el calor del sol, verano.;;;;;;antügen;
A;AugustaMAP;antüntun;intr. Sufrir por el sol (p. ej. las plantas).;;;;;;antüntun;
A;AugustaMAP;antüñmalen;intr. Recibir mucho sol (un jardín, una pieza).;;;;;;antüñmalen;
A;AugustaMAP;antüñman;intr. Darle el sol (al sujeto).;;;;;;antüñman;
A;AugustaMAP;antüpayñamko;s. comp. Águila venida del sol. V. antüküchüküchü.;;;;;;antüpayñamko;
A;AugustaMAP;antüpiku;s. comp. El viento norte blanco (vulg.) que no trae lluvias, sino nubes blancas.;;;;;;antüpiku;
A;AugustaMAP;antütripantu;s. comp. ? antüngen (s.).;;;;;;antütxipantu;
A;AugustaMAP;antütun;intr. Insolarse.;;;;;;antütun;
A;AugustaMAP;antüwapinda;(de antü üwa pin'da) s. comp. Cierta arte de machi.;;;;;;antüwapinza;
A;AugustaMAP;anüanün;intr. Sentarse más de uno. | Sentarse uno tras otro (temporalmente).;;;;;;anüanün;
A;AugustaMAP;anüdücho;"s. comp. Bot. Eringium paniculatum; fam. Umbelliferae.";;;;;;anüzücho;
A;AugustaMAP;anükallekalle;"s. comp. Pangui. Bot. Susarium segethi Phil.; fam. Iridaceae.";;;;;;anükallekalle;
A;AugustaMAP;anükonkülen;intr. Estar sentado entre otros o dentro de algo. Anükonküley ñi pel' 'su cuello está como sumido entre los hombros'.;;;;;;anükonkülen;
A;AugustaMAP;anükonün;intr. Sentarse dentro de algo o entre otros.;;;;;;anükonün;
A;AugustaMAP;anükülkül;"s. comp. Pangui. Bot. Blechnum hastatum Kaulf; fam. Polypodiaceae.";;;;;;anükülkül;
A;AugustaMAP;anükünun;unitr. Colocar de asiento objetos de fondo. | intr. Sentarse entretanto o primero.;;;;;;anükünun;
A;AugustaMAP;anükünuwün;refl. Encogerse una persona para que no se pueda levantarla.;;;;;;anükünuwün;
A;AugustaMAP;anülen;intr. Estar sentada una persona, colocada una casa, de asiento una taza, en paz la tierra. Anülen ñi mapu mew 'habito mi tierra'. A nüley mapu 'la tierra está en paz'.;;;;;;anülen;
A;AugustaMAP;anülmapudüngu nien;Ocuparse en hacer la paz entre la gente o en las reducciones.;;;;;;anülmapuzügu nien;
A;AugustaMAP;anülmaputun;intr. Pacificar la tierra.;;;;;;anülmaputun;
A;AugustaMAP;anüm;(de anün) adj. v. En combinación con herramientas: su mango o puño. Anümtoki 'el astil del hacha'. | En combinación con vasijas: su asiento, fondo. Anümtaza 'el asiento de la taza'. | En combinación con objetos que se plantan: plantado. Anümmamüll 'árbol plantado'. Anümweshakelu 'las plantas'. Anümrayen 'las flores del jardín, flor cultivada'.;;;;;;anüm;
A;AugustaMAP;anümkawe;s. Plantío, huerto.;;;;;;anümkawe;
A;AugustaMAP;anümün, anümkünun;unitr. Dar asiento, colocación a alguien. | Poner de asiento una vasija. | Plantar. | Dar mango a una herramienta.;;;;;;anümün, anümkünun;
A;AugustaMAP;anümuwkülen düngu mew;Estar versado en los negocios o manejos, ocuparse permanentemente en ellos.;;;;;;anümuwkülen zügu mew;
A;AugustaMAP;anün;intr. Sentarse. | Colocarse (una casa). | Pangui. Echar raíces. | Quedar firme (un poste o árbol plantado). | Encallarse (la embarcación). | Huapi. Quedarse atrasadas las siembras. Anüy ketran antü mew 'las siembras han quedado atrasadas por el sol'.;;;;;;anün;
A;AugustaMAP;anünagkülen;intr. Estar sentado. | Estar de asiento en alguna parte.;;;;;;anünaqkülen;
A;AugustaMAP;anünagkünuwün;refl. Encogerse una persona para que otra no pueda levantarla.;;;;;;anünaqkünuwün;
A;AugustaMAP;anünagümün;unitr. Poner (la comida) en el suelo, a los pies del que está sentado. Anünakümelngey iagel 'le sirvieron la comida (en el suelo, a sus pies)'.;;;;;;anünaqümün;
A;AugustaMAP;anünagün;intr. Sentarse el que está de pie, establecerse en alguna parte.;;;;;;anünaqün;
A;AugustaMAP;anünakümün;unitr. ? anünagümün (menos usado).;;;;;;anünakümün;
A;AugustaMAP;anüngakorün, anüngüchun;unitr. Forzar a alguno a sentarse cargando con el cuerpo encima de él.;;;;;;anügakorün, anügüchun;
A;AugustaMAP;anüntükukünuwün;refl. Sentarse dentro.;;;;;;anüntükukünuwün;
A;AugustaMAP;anüntükulen;intr. Estar sentado dentro de algo.;;;;;;anüntükulen;
A;AugustaMAP;anüntükun;unitr. Poner de asiento un objeto dentro de algo. Anüntükunge challa kütral mew 'pon la olla en el fuego'.;;;;;;anüntükun;
A;AugustaMAP;anünüy;interj. U. para expresar dolor: ¡ay, qué dolor!;;;;;;anünüy;
A;AugustaMAP;anüñmalen;intr. Estar poseído, sitiado de algo. Iñche ñi chedkuy anüñmaley kutran mew '(la casa de) mi suegro está como sitiada de enfermedades'.;;;;;;anüñmalen;
A;AugustaMAP;anüñman;unitr. Sentarse sobre un objeto que está en la silla o en el suelo, etc. Anüñmakilnge chumpiru 'no te sientes sobre el sombrero'. Anüñmakeli ñi lifro 'no te sientes sobre mi libro'. | Tomar un pájaro de mal agüero su morada cerca de una persona, aunque sea afuera de la casa al lado de su cama, para maleficiarle con su presencia y su grito, o hacer lo mismo un wekufü o el alma de un muerto. Anüñmaenew deñ, weda femenew 'el tiuque nocturno me sitió, (y) me causó un daño'. Anüñmaeyew wekufü 'le sitió el demonio (para dicho fin)'.;;;;;;anüñman;
A;AugustaMAP;anüñmanien;unitr. Estar sentado sobre un objeto. Anüñmanieymi kiñe makuñ 'estás sentado en una manta'. Anüñmanieñmagen ñi makuñ 'estás sentado en mi manta'. | Tener ocupado un asiento.| Estar en posesión de un terreno.;;;;;;anüñmanien;
A;AugustaMAP;anüñpüramün;unitr. Sentar al que está acostado.;;;;;;anüñpüramün;
A;AugustaMAP;anüpan;intr. Sentarse aquí, haberse establecido aquí, haberse colocado (una casa) aquí.;;;;;;anüpan;
A;AugustaMAP;anüpitrongün;intr. Cabecear (en el sueño).;;;;;;anüpitxogün;
A;AugustaMAP;anüpun;? anünagpun, anünagpan. intr. Sentarse en otra parte. Anüpuy kütral mew '(él) se sentó allí al fuego'. Anüpuy o anünaguy antü wütrulpoñü mew 'el sol se ha asentado en el montón de papas'. Anünagpay antü chew ñi küdawkülen 'el sol se ha asentado aquí donde trabajo'.| Pegar el fuego. Anüpuy kütral ruka mew 'el fuego se comunicó a la casa (por el calor de otra incendiada)'.;;;;;;anüpun;
A;AugustaMAP;anüpüran;intr. Sentarse (el que está acostado).;;;;;;anüpüran;
A;AugustaMAP;anüsücho;? anüdücho.;;;;;;anüsücho;
A;AugustaMAP;anütripan;intr. Sentarse afuera. Anütripay wekun 'salió a sentarse frente a la puerta'.;;;;;;anütxipan;
A;AugustaMAP;anütun;intr. Volver a sentarse. | Pacificarse (la tierra).;;;;;;anütun;
A;AugustaMAP;anütuwe;s. El asiento, los pellejos en que se sientan.;;;;;;anütuwe;
A;AugustaMAP;anüwe;s. Las asentaderas.;;;;;;anüwe;
A;AugustaMAP;anüwitrawün;refl. Encoger uno el cuerpo para que otro no lo levante o no lo mueva.;;;;;;anüwitxawün;
A;AugustaMAP;añan;intr. Experimentar cierto dolor de cansancio en la mano al levantar cosas pesadas o agarrar con fuerza lazos. Añay ñi kug 'me duele la mano'.;;;;;;añan;
A;AugustaMAP;añchimallen;s. comp. Pangui. Trasgo, duende pigmeo que se ve como luz en la pampa, que hace mil desórdenes traviesos en las casas.;;;;;;añchimallen;
A;AugustaMAP;añelün, añeltun;unitr. Amenazar.;;;;;;añelün, añeltun;
A;AugustaMAP;añidkonkülen;intr. Estar en el fuego para secarse (un palo verde).;;;;;;añizkonkülen;
A;AugustaMAP;añidün;unitr. Secar un palo verde al fuego para quemarlo después. | intr. Sentir cierto ardor y comezón. Añidüy ñi trawa, ñi wirafümueyüm mew kuri 'me arde la piel por haberme tocado la ortiga'.;;;;;;añizün;
A;AugustaMAP;añil;(del esp. añil) s. El añil.;;;;;;añil;
A;AugustaMAP;añilpele;? rofü. s. comp. Tintura negra que suele encontrarse en algunas vegas.;;;;;;añilpele;
A;AugustaMAP;añiltakun;s. comp. Tela teñida con añil.;;;;;;añiltakun;
A;AugustaMAP;añiltun;unitr. Teñir con añil.;;;;;;añiltun;
A;AugustaMAP;añken;adj. Inválido. | s. Cualquier cicatriz. V. lifkan.;;;;;;añken;
A;AugustaMAP;añkenkuralnge ngen;intr. Pangui. Tener cicatriz en la córnea.;;;;;;añkenkuralge gen;
A;AugustaMAP;añpe;"s. Bot. Cierta clase de helecho. Alsophila pruinata, Kuze; fam. Cyatheaceae.";;;;;;añpe;
A;AugustaMAP;añükülkül;s. comp. Pangui. Especie más pequeña del helecho külkül. V. anükülkül.;;;;;;añükülkül;
A;AugustaMAP;añulruka;? lliwruka. s. ant. El encoliguado de la casa en el cual se amarra la küna.;;;;;;añulruka;
A;AugustaMAP;añün;intr. Pangui. Quedarse atrasado en el crecimiento (las siembras).;;;;;;añün;
A;AugustaMAP;añütun;intr. Cabecear en el sueño. Añütumekey 'está cabeceando'.;;;;;;añütun;
A;AugustaMAP;aper;s. Harina flor.;;;;;;aper;
A;AugustaMAP;apew;s. Cuento.;;;;;;apew;
A;AugustaMAP;apewtun;intr. Contar cuentos, consejas.;;;;;;apewtun;
A;AugustaMAP;apill;s. Antojo, deseo, ganas.;;;;;;apill;
A;AugustaMAP;apillün;unitr. Tener deseo de comer cierta cosas. Apillilon 'tener deseo de comer carne'.;;;;;;apillün;
A;AugustaMAP;apoapon;intr. Llenarse mucho.;;;;;;apoapon;
A;AugustaMAP;apolen;intr. Estar lleno.;;;;;;apolen;
A;AugustaMAP;apoll;s. Un guiso preparado de la siguiente manera: al degollar un cordero introdúcense rápidamente unas dos cucharadas de sal en la tráquea, por cual conducto, atraída por una última inspiración, la sangre corre a los bofes, llenando las ramificaciones de los bronquios. Estos bofes se comen después en estado cocido.;;;;;;apoll;
A;AugustaMAP;apolltun;intr. Comer apoll.;;;;;;apolltun;
A;AugustaMAP;apollün;unitr. Rellenar con su sangre los bofes del cordero. Apollaiñ ofisha 'rellenaremos la oveja'.;;;;;;apollün;
A;AugustaMAP;apon;intr. Llenarse. | adj. Lleno. Apochi düngun mew fürenengekefuy püchüke ketran 'con hablar, rogar mucho se le daba por favor un poco de grano'. Apochi mañumün mew tañi piwke mew 'con un corazón lleno de gratitud'.;;;;;;apon;
A;AugustaMAP;apoñman;intr. Estar muy preñada la hembra, ya a punto de parir.;;;;;;apoñman;
A;AugustaMAP;apümdüngun;intr. Por interposición de düngu: despachar. Müchay apümdüngukey '(él) despacha ligero'. Müchay apümelenew ñi düngu '(él) me despachó pronto'. Müchay apümfali ti düngu 'es de fácil despacho'.;;;;;;apümzügun;
A;AugustaMAP;apümpiruntrawün;s. comp. Junta (trawün) para acabar con los gusanos (piru).;;;;;;apümpiruntxawün;
A;AugustaMAP;apümpüran;unitr. Destruir sin consideración.;;;;;;apümpüran;
A;AugustaMAP;apümün;(de afün) unitr. Acabar con algo. | Poner fin a. Apümtuan ñi düngu 'pondré fin a mi pendencia'.;;;;;;apümün;
A;AugustaMAP;are;s. El calor, la fiebre. Arengey 'hace calor'. Arengey antü 'hace calor, el sol quema'. || arekutran. La fiebre.;;;;;;are;
A;AugustaMAP;are;adj. Muy caliente, cálido.;;;;;;are;
A;AugustaMAP;arelen, aren;intr. Tener mucho calor (seres sensitivos o parte de su cuerpo). Arey o areley ñi n'amun' 'mis pies están muy calientes, siento mucho ardor en ellos'.;;;;;;arelen, aren;
A;AugustaMAP;areltuketranün;? welutuketranün.;;;;;;areltuketxanün;
A;AugustaMAP;arelün;ditr. Prestar a alguno, darle en arriendo. Arelfiñ plata 'le he prestado dinero'. Arelngelan plata 'no me han prestado dinero'. Arelenew map 'me ha arrendado terreno'.;;;;;;arelün;
A;AugustaMAP;aremün;unitr. Calentar mucho. | Pangui. Haberse quemado una parte de su cuerpo.;;;;;;aremün;
A;AugustaMAP;aren;intr. Calentarse solo, tener calor.;;;;;;aren;
A;AugustaMAP;arengelümün;unitr. Prestar algo. Arengelümkelan plata mapunche mew 'no presto plata a los mapuches'. Arengelümüñmanew ñi manshun' 'él ha prestado el buey mío a otro'.;;;;;;aregelümün;
A;AugustaMAP;arentun;intr. Tener calor, acalorarse.;;;;;;arentun;
A;AugustaMAP;areñmawün;refl. Recalentarse, p. ej. el trigo algo húmedo y amontonado.;;;;;;areñmawün;
A;AugustaMAP;aretu;adj. y s. Prestado, cosa prestada. Aretu mew miawkey 'trata siempre de tomar prestadas muchas cosas'.;;;;;;aretu;
A;AugustaMAP;aretun;unitr. Pedir prestado, tomar en arriendo. Aretuan kiñe carreta 'pediré prestada una carreta'. Aretuñmanew ñi carreta 'ha tomado prestada mi carreta'.;;;;;;aretun;
A;AugustaMAP;arimatu;(del esp. arrimar) adj. Llegado de otra parte. Arimatuche 'persona venida de otra parte y que se queda viviendo en una casa o un terreno'.;;;;;;arimatu;
A;AugustaMAP;arinchalla;Pangui. Lo de la comida que queda pegado en la olla (challa).;;;;;;arinchalla;
A;AugustaMAP;arinün;intr. Pangui. Ahumarse la comida.;;;;;;arinün;
A;AugustaMAP;ariñ;Huapi. ? arin.;;;;;;ariñ;
A;AugustaMAP;ariñün;Huapi. ? arinün.;;;;;;ariñün;
A;AugustaMAP;arken;s. La baja del mar y de las rías. Arkeno 'la baja mar y las rías'. Arkenngey o arkenko ngey 'está de baja'.;;;;;;arken;
A;AugustaMAP;arkenün;intr./impers. Estar de baja.;;;;;;arkenün;
A;AugustaMAP;arkolla;(del esp. argolla) s. Argolla.;;;;;;arkolla;
A;AugustaMAP;arkollalcincha;s. comp. Pequeña correa que sostiene la argolla del avío.;;;;;;arkollalcincha;
A;AugustaMAP;arkün;? arken.;;;;;;arkün;
A;AugustaMAP;arofülün;unitr. Darle, causarle sudor.;;;;;;arofülün;
A;AugustaMAP;arofün;intr. Sudar. | s. El sudor. Arofünko 'el agua del sudor'.;;;;;;arofün;
A;AugustaMAP;arokechi;adv. ? arolkechi.;;;;;;arokechi;
A;AugustaMAP;arol;adv. Ligero, pronto, en un momento. Aroltripamechi ayepüle 'en un momento saldré hacia allí'.;;;;;;arol;
A;AugustaMAP;arolkechi;? arol. adv. Ligeramente, prontamente.;;;;;;arolkechi;
A;AugustaMAP;arümko;s. comp. Cierto sapo verde, rayado, al que miraban los antiguos como cuidador o señor del agua de los pozos (ngen'ko), donde vive.;;;;;;arümko;
A;AugustaMAP;arüñün;? ariñün.;;;;;;arüñün;
A;AugustaMAP;asheluwün;refl. Estar a media embriaguez.;;;;;;asheluwün;
A;AugustaMAP;ashen;intr. ? asheluwün.;;;;;;ashen;
A;AugustaMAP;ashkawkiawün;intr. Andar alegre sin pensar en nada.;;;;;;ashkawkiawün;
A;AugustaMAP;ashkawün;intr. Hacer travesuras inocentes. Ashkawün ngey püchü che (o ashngellunfe ngey) 'el chiquillo es juguetón'.;;;;;;ashkawün;
A;AugustaMAP;ashngellkawellun;V. pünon kawell elün.;;;;;;ashgellkawellun;
A;AugustaMAP;ashngellulün;unitr. Hacer jugar a alguno, jugar con él.;;;;;;ashgellulün;
A;AugustaMAP;ashngellupeyüm;s. El juguete.;;;;;;ashgellupeyüm;
A;AugustaMAP;ashngelluwün;refl. Jugar con juguete.;;;;;;ashgelluwün;
A;AugustaMAP;ashno;? adno. Por casualiddad.;;;;;;ashno;
A;AugustaMAP;asotin;(del esp. azote) unitr. Azotar.;;;;;;asotin;
A;AugustaMAP;aspawe;(rz. del esp. aspa) s. El aspa.;;;;;;aspawe;
A;AugustaMAP;asus;(del esp. ajos) s. El ajo.;;;;;;asus;
A;AugustaMAP;at'a;adj. Malo, perverso. At'angey 'es malo (p. ej. que el enfermo se queje)'.;;;;;;ata;
A;AugustaMAP;at'aangka;s. comp. Las pares.;;;;;;ataagka;
A;AugustaMAP;at'altüku;adj. Inmoral.;;;;;;ataltüku;
A;AugustaMAP;at'altükun;unitr. Pervertir, etc.;;;;;;ataltükun;
A;AugustaMAP;at'altun;unitr. ? at'alün. Eymi at'altuymi düngu 'por culpa tuya ha quedado en nada el casamiento'.;;;;;;ataltun;
A;AugustaMAP;at'alün;unitr. Echar a perder, corromper, destruir, hacer fracasar. At'almanew ñi püñeñ 'me ha pervertido a mi hija'.;;;;;;atalün;
A;AugustaMAP;at'aluwün;refl. Echarse a perder, fracasar. | rec. Pervertirse mutuamente.;;;;;;ataluwün;
A;AugustaMAP;at'awün;refl. Taimarse. | Dícese también de mujeres que no quieren quedarse con su marido.;;;;;;atawün;
