Theme;Is Under The Theme;Word;Translation;Image;Definition;Conjugation;Declensions;Examples;Pronunciation;OLD
InekeSmeets;Noun;chakül;"skeleton, framework; chakülküley '[the fence] is a skeleton (shows saps)';";;;;;;/t?h?kül/;chakül
InekeSmeets;Transitive;chakülkünu-;to clean an animal untill you are left with the bones.;;;;;;/t?h?külkün?/;chakülkünu-
InekeSmeets;Transitive;chali-;"to say hallo to, to say words of welcome to;";;;;;;/t?h?l?/;chali-
InekeSmeets;Transitive;chalintuku-;to introduce someone.;;;;;;/t?h?l?nt?k?/;chalintuku-
InekeSmeets;Noun;challa;pot, kettle.;;;;;;/t?h???/;challa
InekeSmeets;Noun;challwa;"fish; Qu. chalwa;";;;;;;/t?h??w?/;challwa
InekeSmeets;Transitive;challwa-;to fish.;;;;;;/t?h??w?/;challwa-
InekeSmeets;Noun;forochallwa;"fish-bone;";;;;;;/fö?öt?h??w?/;forochallwa
InekeSmeets;Noun;chamall;"black dress for women which leaves one shoulder bare and reaches down to the ankles;";;;;;;/t?h?m??/;chamall
InekeSmeets;Transitive;chamalltu-;"to put on a chamall; chamalltukünungey 'she was put on a chamall'.";;;;;;/t?h?m??t?/;chamalltu-
InekeSmeets;Noun;chag;leg.;;;;;;/t?h??/;chang
InekeSmeets;Noun;chagkiñ;island.;;;;;;/t?h??k??/;changkiñ
InekeSmeets;Noun;chagüll;"finger;";;;;;;/t?h??ü?/;changüll
InekeSmeets;Noun;chagüllkuwü;finger, fingerprint.;;;;;;/t?h??ü?k?wü/;changüllkuwü
InekeSmeets;Transitive;chape-;"to plait;";;;;;;/t?h?pë/;chape-
InekeSmeets;Noun;chapetu;"braid;";;;;;;/t?h?pët?/;chapetu
InekeSmeets;Transitive;chapetu-;to put someone's hair into braide.;;;;;;/t?h?pët?/;chapetu-
InekeSmeets;Noun;chaw;"father;";;;;;;/t?h?w/;chaw
InekeSmeets;Noun;füchachaw;"grandfather;";;;;;;/füt?h?t?h?w/;füchachaw
InekeSmeets;Noun;mallechaw;stepfather.;;;;;;/m??ët?h?w/;mallechaw
InekeSmeets;Intransitive;chaw-;"to hatch out, to come out of the egg;";;;;;;/t?h?w/;chaw-
InekeSmeets;Transitive;chawüm-;to hatch.;;;;;;/t?h?wüm/;chawüm-
InekeSmeets;Noun;chaway;earring.;;;;;;/t?h?w?j/;chaway
InekeSmeets;Noun;che;"human being, person; fentren che 'lots of people'; ñi pu che 'my family, my folk';";;;;;;/t?ë/;che
InekeSmeets;Intransitive;che-;"to become sober;";;;;;;/t?ë/;che-
InekeSmeets;Intransitive;chele-;to be sober, to be healthy.;;;;;;/t?ëlë/;chele-
InekeSmeets;Noun;chezkiy;"(maternal) grandfather, grandchild; chedkingean 'I will have grandchildren'.";;;;;;/t?ë?k?j/;chedkiy
InekeSmeets;Noun;chezkuy;"father-in-law (of a man), son-in-law (of a man);";;;;;;/t?ë?k?j/;chedkuy
InekeSmeets;Transitive;chezkuy-;to make someone a father-in-law.;;;;;;/t?ë?k?j/;chedkuy-
InekeSmeets;Intransitive;chefkü-;"to bound, to bounce; chefkülpüramfin ti pelota 'I made the ball bounce up'.";;;;;;/t?ëfkü/;chefkü-
InekeSmeets;Particle;chekay;see 32.8.;;;;;;/t?hëk?j/;chekay
InekeSmeets;Intransitive;chekoz-;to squat, to sit down on one's heels.;;;;;;/t?ëkö?/;chekod-
InekeSmeets;Interrogative;chem;"what?, which?; cf. tuchi; chem rume 'whatever'; chemmew nu rume 'not under any circumstachemyewüymu? 'how are youd related?'.";;;;;;/t?ëm/;chem
InekeSmeets;Noun;cheripa;trousers.;;;;;;/t?hë??p?/;cheripa
InekeSmeets;Noun;cherufe;see chewürfe.;;;;;;/t?ë??fë/;cherufe
InekeSmeets;Interrogative;chew;"where?, from where?, whereto?; chew tuwüymi? 'where are yous from?'; chew rume 'wherever'; chew nu rume 'nowhere'.";;;;;;/t?ëw/;chew
InekeSmeets;Noun;chewürfe;"fireball; cherufe (RR). A fireball, which appears with loud noises coming from volcanoes and mountains, is held responsible for a volcanic eruption. In old stories, the chewürfe is a giant who keeps girls in captivity and robs people of their head. Pieces of the chewürfe, probably pieces of meteorites, are used by the machi to predict the future.";;;;;;/t?ëwü?fë/;chewürfe
InekeSmeets;Na;chi;"the; also ti; see 14.3.";;;;;;/t??/;chi
InekeSmeets;Particle;chiam;see 32.11.;;;;;;/t?h??m/;chiam
InekeSmeets;Noun;chilla;"saddle;";;;;;;/t?h???/;chilla
InekeSmeets;Transitive;chilla-;to saddle up a horse.;;;;;;/t?h???/;chilla-
InekeSmeets;Noun;chillka;"letter, inscription; Qu. qillqa 'inscription, writing';";;;;;;/t?h??k?/;chillka
InekeSmeets;Transitive;chillkatu-;to write, to study.;;;;;;/t?h??k?t?/;chillkatu-
InekeSmeets;Intransitive;chipa-;"to leave, to go out, to turn out; see tripa-.";;;;;;/t?h?p?/;chipa-
InekeSmeets;Adjective;choz;"yellow, #800000;";;;;;;/t?ö?/;chod
InekeSmeets;Intransitive;choz-;"to become yellow/#800000; chodüy 'it is yellow/orange'.";;;;;;/t?ö?/;chod-
InekeSmeets;Adjective;chofü;lazy.;;;;;;/t?öfü/;chofü
InekeSmeets;Noun;chonchon;flying head. The chonchon is a demon which appears at night as a flying head or a bird. The witches send the chonchon out to cause harm to mankind.;;;;;;/t?önt?ön/;chonchon
InekeSmeets;Intransitive;chog-;"to go out (fire, machines);";;;;;;/t?ö?/;chong-
InekeSmeets;Transitive;chogüm-;"to put out, to extinguish, to switch off; allkütulelen, wadküle, chongümelaen 'listen for me, if it boils, put [it] out for me'.";;;;;;/t?ö?üm/;chongüm-
InekeSmeets;Interrogative;chuchi;"which?; tuchi is more frequent.";;;;;;/t??t??/;chuchi
InekeSmeets;Noun;chuchu;(maternal) grandmother, grandchild.;;;;;;/t??t??/;chuchu
InekeSmeets;Intransitive;chüzkü-;"to drip, to flow; chüdküley ti ko 'the water is running'.";;;;;;/t?ü?kü/;chüdkü-
InekeSmeets;Transitive;chum-;"to do how/what?; chuman? 'what must I do?'; welu fewla chum- petuy chemay, müchay pun ka nütramkatuafin 'but what he is up to now..., I will have a word with him again in a little while this evening'; chumngen? 'what did they do to me?';";;;;;;/t??m/;chum-
InekeSmeets;Interrogative;chumal;"for what purpose?; chumal eluafiymi iyal? 'what do yous bring her food for?';";;;;;;/t?h?m?l/;chumal
InekeSmeets;Adverb;chumka nu rume;"in no case, by no means (RR); also chum-ka-w-mew nu rume.";;;;;;/t?h?mk? n? ??’më/;chumka nu rume
InekeSmeets;Adverb;chumkawmew nu rume;"see chum-ka nu rume;";;;;;;/t?h?mk?wmëw n? ??’më/;chumkawmew nu rume
InekeSmeets;Intransitive;chummiaw-;"to walk around doing what?;";;;;;;/t?h?mm??w/;chummiaw-
InekeSmeets;Interrogative;chumgechi;"how?; chumngechi chi kimafuyiñ? 'how could wep know?'; chumngechi wirarülleli rume iniy rume allküñmalayaenew 'no matter how hard I scream, no one will hear me';";;;;;;/t??m?ët??/;chumngechi
InekeSmeets;Interrogative;chumgelu;"why?; chumngelu rume 'for whatever reason';";;;;;;/t??m?ël?/;chumngelu
InekeSmeets;Adverb;chumgen;"while; see (3, 2); chumngenkechi akun 'I arrived one way or another'; chumngenunkechi akun 'I arrived without trouble';";;;;;;/t??m?ën/;chumngen
InekeSmeets;Transitive;chumgentu-;"to feel how about, to think what of;";;;;;;/t??m?ënt?/;chumngentu-
InekeSmeets;Interrogative;chumül;"when?, recently, at some time, once; chumül amuaymi chile? 'when will yous go to Chile?'; chumül ngemen nga 'I have once been there, I have been there recently'; chumül rume 'any time'; chumül nu rume 'never';";;;;;;/t??mül/;chumül
InekeSmeets;Interrogative;chumal;"for what purpose?; see chum-.";;;;;;/t?h?m?l/;chumal
InekeSmeets;Interrogative;chumgechi;"how?; see chum-.";;;;;;/t??m?ët??/;chumngechi
InekeSmeets;Interrogative;chumgelu;"why?; see chum-.";;;;;;/t??m?ël?/;chumngelu
InekeSmeets;Adverb;chumgen;"while; see chum-.";;;;;;/t??m?ën/;chumngen
InekeSmeets;Noun;chumpiru;"hat; Sp. sombrero.";;;;;;/t??mp???/;chumpiru
InekeSmeets;Interrogative;chumül;"when?, recently, at some time; see chum-.";;;;;;/t??mül/;chumül
InekeSmeets;Adjective;chügküz;"round; chüngküd ~ chüngküs ~ chüngkür (RR); also chüngküsh;";;;;;;/t?ü?kü?/;chüngküd
InekeSmeets;Intransitive;chügküz-;to roll.;;;;;;/t?ü?kü?/;chüngküd-
InekeSmeets;Noun;chügküll;wheel.;;;;;;/t?ü?kü?/;chüngküll
InekeSmeets;Adjective;chügküsh;see chüngküd.;;;;;;/t?ü?kü?/;chüngküsh
InekeSmeets;Interrogative;chunte;"how much?; see tunte.";;;;;;/t??n’të/;chunte
InekeSmeets;Transitive;zakel-;to declare one's love to someone, to woo.;;;;;;/??kël/;dakel-
InekeSmeets;Transitive;zallu-;"to consult, to submit a proposal to someone;";;;;;;/????/;dallu-
InekeSmeets;Transitive;zalluntuku-;to accuse, to betray.;;;;;;/????nt?k?/;dalluntuku-
InekeSmeets;Transitive;zefenze-;"to defend; Sp. defender.";;;;;;/?ëfën?ë/;defende-
InekeSmeets;Adverb;zepwe;"after that, later; Sp. después.";;;;;;/?ë’pwë/;depwe
InekeSmeets;Adverb;zew;"already, any more (with negation), after; dew pürapuy 'he is already at the top'; dew duamwelay 'there is no need any more'; dew mütrümkünueyu, iñche amutun 'after I called you, I walked away';";;;;;;/?ëw/;dew
InekeSmeets;Intransitive;zew-;"to draw to a close, to end; iñchiu kiñew dewüy tayu küdaw 'wed were done with ourd work simultaneously'.";;;;;;/?ëw/;dew-
InekeSmeets;Adverb;zewma;"almost, nearly, about to; dewma afüy 'it was about to end'; dewma alüñmapaymi? 'have yous been here long?';";;;;;;/?ëw’m?/;dewma
InekeSmeets;Transitive;zewma-;"to make, to finish; kim dewmaiyallay 'he does not know how to cook'.";;;;;;/?ëwm?/;dewma-
InekeSmeets;Noun;zewü;mouse.;;;;;;/?ëwü/;dewü
InekeSmeets;Noun;zeyiñ;volcano.;;;;;;/?ëj??/;deyiñ
InekeSmeets;Transitive;zi-;"to reach, to attain, to catch up with; also di-tu-.";;;;;;/??/;di-
InekeSmeets;Transitive;zitu-;see di-.;;;;;;/??t?/;ditu-
InekeSmeets;Noun;zia;"day; Sp. día.";;;;;;/???/;dia
InekeSmeets;Transitive;ziwill-;see shiwill-.;;;;;;/??w??/;diwill-
InekeSmeets;Transitive;ziwüll-;to stir.;;;;;;/??wü?/;diwüll-
InekeSmeets;Noun;zoam;"(MM); see duam.";;;;;;/?ö?m/;doam
InekeSmeets;Noun;zomigku;"Sunday; Sp. domingo.";;;;;;/?öm????/;dominggu
InekeSmeets;Noun;zomo;"woman; domoüñüm 'female bird';";;;;;;/?ömö/;domo
InekeSmeets;Intransitive;zomo-;"to become a woman;";;;;;;/?ömö/;domo-
InekeSmeets;Transitive;zomotu-;to have sexual intercourse with (a woman).;;;;;;/?ömöt?/;domotu-
InekeSmeets;Adverb;zoy;"more. doy is also used to form the comparative and the superlative of an adjective or adverb; küla doy fentren epumew 'three [is] more than two'; doy fentreley 'he is bigger'; fey itrokommew doy inanngey 'he is the youngest of all';";;;;;;/?öj/;doy
InekeSmeets;Transitive;zoy-;"to surpass; doyüy ñi chaw 'he is taller than his father'.";;;;;;/?öj/;doy-
InekeSmeets;Noun;zuam;"need, attention; ülkantuken ñi ñuke ñi duam 'I sing for my mother'; also doam;";;;;;;/???m/;duam
InekeSmeets;Transitive;zuam-;"to want, to need, to care for; iñche duamfiñ tüfachi domo 'I need this woman'; duamüymi kiñe galleta? 'do yous want a cookie?'; duamlan no ~ duamkülelay 'he does not care';";;;;;;/???m/;duam-
InekeSmeets;Intransitive;zuamge-;to have a business to attend to.;;;;;;/???m?ë/;duamnge-
InekeSmeets;Transitive;zuamye-;"to need something or someone for a purpose; duamyefin ñi chaw 'I need to see my father (about something)'; duamkülelay 'he is not in a hurry, he has got plenty of time';";;;;;;/???mjë/;duamye-
InekeSmeets;Transitive;kintuzuam-;"to provoke, to jeopardize;";;;;;;/k?nt????m/;kintuduam-
InekeSmeets;Transitive;kintukazuam-;"to look for trouble;";;;;;;/k?nt?k????m/;kintukaduam-
InekeSmeets;Intransitive;rakizuam-;"to think (of). As a second member of a compound duam- may indicate that the situation or event referred to is half way completed (see 29.1); rüngümduamfin 'I was half way with themilling';";;;;;;/??k????m/;rakiduam-
InekeSmeets;Transitive;zulli-;to choose.;;;;;;/????/;dulli-
InekeSmeets;Noun;züllwi;"worm; also süllwi (RR).";;;;;;/?ü?w?/;düllwi
InekeSmeets;Noun;zumzum;"twilight;";;;;;;/??m??m/;dumdum
InekeSmeets;Intransitive;zumzum-;"to become twilight;";;;;;;/??m??m/;dumdum-
InekeSmeets;Intransitive;zumzumge-;to be twilight.;;;;;;/??m??m?ë/;dumdumnge-
InekeSmeets;Noun;zumiñ;"dark; iñche anülen dumiñmew 'I am sitting in the dark';";;;;;;/??m??/;dumiñ
InekeSmeets;Intransitive;zumiñge-;to be dark.;;;;;;/??m???ë/;dumiñnge-
InekeSmeets;Noun;zugu;"idea, matter, language, word; also mapu-dungu-n; ramtuenew tüfachi dungu 'he asked me this (question)'; iñchiu allküfiyu feychi dungu 'wed heard that story';";;;;;;/????/;dungu
InekeSmeets;Noun;mapuzugun;"the Mapuche language; see dungu;";;;;;;/m?p?????n/;mapudungun
InekeSmeets;Transitive;zugu-;"to talk to someone;";;;;;;/????/;dungu-
InekeSmeets;Noun;züñi;eyebrow.;;;;;;/?ü??/;düñi
InekeSmeets;Intransitive;echiz-;"to sneeze (LQ); cf. echiw-.";;;;;;/ët???/;echid-
InekeSmeets;Intransitive;echiw-;"to sneeze (RR); cf. echid-.";;;;;;/ët??w/;echiw-
InekeSmeets;Noun;ekepe;lever.;;;;;;/ëkëpë/;ekepe
InekeSmeets;Noun;ekota;"sandal; Qu. ushuta.";;;;;;/ëköt?/;ekota
InekeSmeets;Noun;ektaria;"hectare; Sp. hectárea.";;;;;;/ëk’t????/;ektaria
InekeSmeets;Noun;ekull;"shawl;";;;;;;/ëk??/;ekull
InekeSmeets;Noun;pichiekull;nappy.;;;;;;/p?t??ëk??/;pichiekull
InekeSmeets;Transitive;el-;"to let someone or something behind, to leave someone or something in a certain condition; elelürputuafiymi 'on your way back yous must leave it there for him'; dew kümeelküley 'it has already been taken care of, it is already fixed';";;;;;;/ël/;el-
InekeSmeets;Transitive;eltu-;"to bury someone;";;;;;;/ëlt?/;eltu-
InekeSmeets;Noun;eltun;"cemetary;";;;;;;/ëlt?n/;eltun
InekeSmeets;Noun;eluwün;funeral.;;;;;;/ël?wün/;eluwün
InekeSmeets;Noun;eleksion;"election; Sp. elección.";;;;;;/ëlëk’s?ön/;eleksion
InekeSmeets;Transitive;elfal-;"to entrust someone with something or someone; elfalfiñ ñi püñeñ 'I entrusted her with my baby'.";;;;;;/ëlf?l/;elfal-
InekeSmeets;Transitive;elixi-;"to choose, to select; Sp. elegir.";;;;;;/ël?x?/;elixi-
InekeSmeets;Noun;eltun;"cemetery; see el-.";;;;;;/ëlt?n/;eltun
InekeSmeets;Transitive;elu-;"to give to; cf. wül- 'to give something'; elungekefuyiñ iyal 'wep were given food'; iñchiu eluwyu kuwü 'wed shook hands';";;;;;;/ël?/;elu-
InekeSmeets;Transitive;eluñma-;"to give permission to someone, to allow someone; iñche lleküpuel, eluñmangelan ñi konal 'when I had come near, I was not alloweed to enter'.";;;;;;/ël??m?/;eluñma-
InekeSmeets;Noun;eluwün;"funeral; see el-.";;;;;;/ël?wün/;eluwün
InekeSmeets;Adverb;ella;"a bit, shortly after; ella nagün antü 'when the sun is going down a little bit (shortly after noon)';";;;;;;/ë??/;ella
InekeSmeets;Adverb;ellamew;"in a little while, at first; also ella-ka-mu (RR).";;;;;;/ë??mëw/;ellamew
InekeSmeets;Transitive;ellka-;"to hide; also ellka-l-; ellkalüñmafichi? 'shall I hide it from him?';";;;;;;/ë?k?/;ellka-
InekeSmeets;Transitive;ellkal-;"see ellka-;";;;;;;/ë?k?l/;ellkal-
InekeSmeets;Transitive;ellkafeypi-;"to tell someone in secret;";;;;;;/ë?k?fëjp?/;ellkafeypi-
InekeSmeets;Transitive;ellkanie-;"to keep something hidden;";;;;;;/ë?k?n?ë/;ellkanie-
InekeSmeets;Intransitive;ellkawkantu-;to play hide and seek.;;;;;;/ë?k?wk?nt?/;ellkawkantu-
InekeSmeets;Particle;em;see 32.14.;;;;;;/ëm/;em
InekeSmeets;Transitive;entxeqa-;"to hand over; Sp. entregar.";;;;;;/ëntrë??/;entrega-
InekeSmeets;Adverb;entonse;"at that time, then, well; Sp. entonces.";;;;;;/ëntönsë/;entonse
InekeSmeets;Transitive;entu-;"to take out/away; also nentu;";;;;;;/ënt?/;entu-
InekeSmeets;Transitive;entupermiso-;"to ask someone permission;";;;;;;/ënt?pë?m?sö/;entupermiso-
InekeSmeets;Noun;entupoñügen;"the season for lifting potatoes;";;;;;;/ënt?pö?ü?ën/;entupoñüngen
InekeSmeets;Transitive;entupüñeñ-;"to perform an abortion on someone;";;;;;;/ënt?pü?ë?/;entupüñeñ-
InekeSmeets;Transitive;nentuantü-;"to fix a term;";;;;;;/nënt??ntü/;nentuantü-
InekeSmeets;Transitive;rügaentu-;"to dig up;";;;;;;/?ü??ënt?/;rüngaentu-
InekeSmeets;Transitive;taymaentu-;to remove, to dispose.;;;;;;/t?jm?ënt?/;taymaentu-
InekeSmeets;Intransitive;entxi-;"to become very hungry, to become starved;";;;;;;/ën???/;entri-
InekeSmeets;Adjective;entxin;very hungry, starved.;;;;;;/ën???n/;entrin
InekeSmeets;Noun;enqaña;"deceit;";;;;;;/ë?????/;enggaña
InekeSmeets;Transitive;enqaña-;"to deceive; Sp. engañar; enggañacheley 'he is cheating people'.";;;;;;/ë?????/;enggaña-
InekeSmeets;Adjective;egkañ;"defective, handicapped; engkañngeymi mi lipang 'yours arm is deformed'; rume engkañngey 'he has many handicaps'.";;;;;;/ë?k??/;engkañ
InekeSmeets;Np;egu;"theyd;engu after C, yengu after V.";;;;;;/ë??/;engu
InekeSmeets;Np;egün;"theyp; engün after C, yengün after V; Payllalef engün 'the family Payllalef'.";;;;;;/ë?ün/;engün
InekeSmeets;Adjective;eñum;"warm; eñum ko 'warm water';";;;;;;/ë??m/;eñum
InekeSmeets;Intransitive;eñum-;"to become warm;";;;;;;/ë??m/;eñum-
InekeSmeets;Transitive;eñumtu-;to make warm, to think something is warm.;;;;;;/ë??mt?/;eñumtu-
InekeSmeets;Noun;epañole;"Spaniards; Sp. españoles.";;;;;;/ëp??ölë/;epañole
InekeSmeets;Adverb;epe;"almost, nearly; epe akuley 'he is almost there'; epewün 'at dawn, at daybreak'.";;;;;;/ë’pë/;epe
InekeSmeets;Noun;epew;"story (RR, MM); cf. apew (LQ);";;;;;;/ëpëw/;epew
InekeSmeets;Intransitive;epew-;"to tell a story;";;;;;;/ëpëw/;epew-
InekeSmeets;Transitive;epewtu-;to tell someone a story.;;;;;;/ëpëwt?/;epewtu-
InekeSmeets;Num;epu;"two; epuñ püle 'on two sides';";;;;;;/ëp?/;epu
InekeSmeets;Adjective;epugechi;"second;";;;;;;/ëp??ët??/;epungechi
InekeSmeets;Intransitive;epuntu-;to get a pair of twins.;;;;;;/ëp?nt?/;epuntu-
InekeSmeets;Adverb;epuwe;"the day after tomorrow;";;;;;;/ëp?wë/;epuwe
InekeSmeets;Adverb;epuwemew;"the day before yesterday;";;;;;;/ëp?wëmëw/;epuwemew
InekeSmeets;Noun;ewanxeliku;"preacher; Sp. evangélico.";;;;;;/ëw?nxël?k?/;ewanxeliku
InekeSmeets;Np;eymi;yous.;;;;;;/ëjm?/;eymi
InekeSmeets;Np;eymu;youd.;;;;;;/ëjm?/;eymu
InekeSmeets;Np;eymün;youp.;;;;;;/ëjmün/;eymün
InekeSmeets;Intransitive;eyütu-;to groan, to moan.;;;;;;/ëjüt?/;eyütu-
InekeSmeets;Particle;qa;see 32.16.;;;;;;/q?/;ga
InekeSmeets;Noun;qayeta;"cookie, biscuit; Sp. galleta;";;;;;;/??jët?/;gayeta
InekeSmeets;Intransitive;qayetatu-;to eat cookies.;;;;;;/??jët?t?/;gayetatu-
InekeSmeets;Noun;qobyernu;"government; Sp. gobierno.";;;;;;/?öbjë?n?/;gobyernu
InekeSmeets;Noun;qowernaor;"governor; Sp. gobernador.";;;;;;/?öwë?n?ö?/;gowernaor
InekeSmeets;Transitive;i-;"to eat; also yi-, often in case of a preceding vowel; y- before V; iyalafiymi tüfa 'yous must not eat that'; iñche küpa yiwelan 'I don't want to eat any more';";;;;;;/?/;i-
InekeSmeets;Transitive;ilel-;"to make someone eat; yiyikünufiñ 'I ate that very quickly'; also i-lel-tu-.";;;;;;/?lël/;ilel-
InekeSmeets;Transitive;ileltu-;see i-lel-.;;;;;;/?lëlt?/;ileltu-
InekeSmeets;Noun;iyal;"food; also yael (RR);";;;;;;/?j?l/;iyal
InekeSmeets;Transitive;kim zewmaiyal-;"to know how to cook; also kim dewma-yael-;";;;;;;/k?m ?ëwm??j?l/;kim dewmaiyal-
InekeSmeets;Transitive;kim zewmayael-;see kim dewma-iyal-.;;;;;;/k?m ?ëwm?j?ël/;kim dewmayael-
InekeSmeets;Noun;ichona;"scythe; also ichuna; Sp. echona ~ echuna.";;;;;;/?t?hön?/;ichona
InekeSmeets;Noun;ichuna;see ichona.;;;;;;/?t?h?n?/;ichuna
InekeSmeets;Noun;ilo;"meat; ilo trokifiñ 'it looks like meat to me';";;;;;;/?lö/;ilo
InekeSmeets;Transitive;ilo-;"to slaughter;";;;;;;/?lö/;ilo-
InekeSmeets;Adjective;ilon;slaughtered.;;;;;;/?lön/;ilon
InekeSmeets;Intransitive;ilotu-;"to eat meat;";;;;;;/?löt?/;ilotu-
InekeSmeets;Transitive;iloufisha-;"to slaughter sheeps;";;;;;;/?lö?f???/;iloufisha-
InekeSmeets;Transitive;illam-;"to despise, to depreciate (MM); iñche pobrengelu nga iñche illamngekefun 'when I was poor, I used to be despised'.";;;;;;/???m/;illam-
InekeSmeets;Intransitive;illku-;"to become angry;";;;;;;/??k?/;illku-
InekeSmeets;Transitive;illkul-;"to make someone angry; also illku-l-ka-.";;;;;;/??k?l/;illkul-
InekeSmeets;Transitive;illkulka-;see illku-l-.;;;;;;/??k?lk?/;illkulka-
InekeSmeets;Intransitive;illkuluw-;"to become angry, to make oneself angry;";;;;;;/??k?l?w/;illkuluw-
InekeSmeets;Transitive;illkumpe-;"to rebuke someone (LQ);";;;;;;/??k?mpë/;illkumpe-
InekeSmeets;Transitive;illkuñpe-;to call someone names, to abuse someone (MM) see 27.2 for -mpe- ~ -ñpe- improd. suffix.;;;;;;/??k??pë/;illkuñpe-
InekeSmeets;Transitive;illkutu-;to become angry with someone.;;;;;;/??k?t?/;illkutu-
InekeSmeets;Transitive;illu-;"to feel like, to get an appetite for; rume illulen serbesa 'I very much feel like a beer'; illuniengen tañi langümngeal 'they want to kill me'.";;;;;;/???/;illu-
InekeSmeets;Transitive;impol-;"to wrap up; Sp. envolver.";;;;;;/?mpöl/;impol-
