Theme;Is Under The Theme;Word;Translation;Image;Definition;Conjugation;Declensions;Examples;Pronunciation;OLD
Sustantivos;;luku;rodilla.;;;;;;;8
Sustantivos;;lune;lunes.;;;;;;;1
Sustantivos;;nampülkan;viaje.;;;;;Tañi txokiñ püchike che wewüy kiñe nampülkan, Brasil mapu mew amuaiñ. ‘El curso de mis niños se ganó un viaje. Iremos a Brasil.’;;
Sustantivos;;namun;pie.;;;;;;;8
Sustantivos;;nafiw;buque, barco.;;;;;;;12
Sustantivos;;nar antü iyael;cena, merienda.;;;;;;;8
Sustantivos;;naragka;naranja.;;;;;;;5
Sustantivos;;narki;gato.;;;;;;;2
Sustantivos;;napor;yuyo.;;;;;;;5
Sustantivos;;nalfe;persona buscadora de pleitos.;;;;;Zulema nalfegey. ‘Zulema es una persona buscadora de pleitos.’;;11
Sustantivos;;nanüg;suegra, nuera. Relación recíproca entre una suegra y su nuera.;;;;;;;3
Sustantivos;;nümüñtukuwe;perfume.;;;;;;;6
Sustantivos;;nürüfkan;entramado, estructura (gramatical, por ejemplo).;;;;;Kimaiñ kiñeke nürüfkan mapuzugun. ‘Conoceremos algunas estructuras del mapuzugun.’;;*
Sustantivos;;nemül;palabra.;;;;;Wiño rulpayaymün tüfachi nemül. ‘Vuelvan a pronunciar esta palabra.’;;*
Sustantivos;;nemülkan;vocabulario, palabras.;;;;;;;
Sustantivos;;negümaz;películas.;;?;;;Azkintumey kiñe negümaz sine mew. ‘Fue a ver una película en el cine.’ Negümaz azkintugekey. ‘La película se mira.’;;2
Sustantivos;;nieamukawe;garage.;;;;;;;4
Sustantivos;;nieranwe;cajero automático.;;;;;;;2
Sustantivos;;zomigko;esp. domingo.;;;;;Zomigko antü mew ‘el día domingo’.;;4
Sustantivos;;fewreru;esp. febrero;;;;;;;+
Sustantivos;;marsu;esp. marzo;;;;;;;+
Sustantivos;;afril;esp. abril;;;;;;;+
Sustantivos;;mayu;esp. el mes de mayo;;;;;;;+
Sustantivos;;kunio;esp. junio;;;;;;;
Sustantivos;;kulio;esp. julio;;;;;;;+
Sustantivos;;akostu;esp. agosto;;;;;;;+
Sustantivos;;setiempüre;esp. septiembre;;;;;;;+
Sustantivos;;oktufüre;esp. octubre;;;;;;;+
Sustantivos;;nofiempüre;esp. noviembre;;;;;;;+
Sustantivos;;zisiempüre;esp. diciembre;;;;;;;+
Sustantivos;;züzüñ;flores;;;;;;;
Sustantivos;;echeltuzuguwe;neo. memoria, pendrive, USB.;;;;;Nentulelen tañi echelzuguwe. ‘Sácame el pendrive.’;;
Sustantivos;;gütxamkawün;neo. conversatorio.;;;;;Fey entupayalu faw Temuko waria kiñe gütxamkawün. ‘Realizarán un conversatorio aquí en la ciudad de Temuco.’;;
Sustantivos;;chekawün;orgullo;;;;;Chekawüngey. ‘Es orgulloso.’;;
Sustantivos;;küywanche;autista?;;;;;;;
Sustantivos;;reñma;familia. ~reyñma;;;;;;;3
Verbos;;az-;ser bonito.;;;;;"Azi ‘es bonito’; rume azi. ‘es muy bonito’; müna azürkey ti wigkul ‘Veo que es muy bonito el cerro.’";;2
Verbos;;azüm-;entender.;;;;;Ayinray püchi malengen mew newe azümlafi püchi chillka. ‘Ayinray al ser solo una niña, no entendió mucho los cartelitos.’;;0
Verbos;;azüwküle-;ser correspondiente.;;;;;Zewmaentufige tüfachi gütxam, wirintukuafimi ti ramtun azüwkülelu. ‘Completa el siguiente diálogo, escribiendo las preguntas correspondientes.’;;
Verbos;;azelka-;diseñar.;;;;;;;1
Verbos;;azküle-;estar bien vestido.;;;;;Azküley Floriana. ‘Floriana está bien vestida.’;;11
Verbos;;azkintu-;observar, mirar, divisar.;;;;; Azkintunieafiyu. ‘Estemos observándolos.’  ¿Chumgechi kimimi tüfachi küzaw chachay? Re azkintun mew, tayu chaw inchiw. ‘¿Cómo aprendió este oficio, señor? Puro mirando, junto con mi papá.’;;2
Verbos;;aztule-;tener aspecto.;;;;;¿Chumechi aztuley am? ‘¿Qué aspecto tiene?’;;2
Verbos;;amelkantu-;actuar teatralmente.;;;;;Alicia ayükey ñi amelkantual. ‘A Alicia le gusta actuar.’;;0
Verbos;;amu-;ir.;;;;;Amulen yelchekawe mew. ‘Estoy yendo en la micro.’ Amukeyu lafken mew kuyfi, femgechi kimün. ‘Íbamos al mar antes, así aprendí.’;;1
Verbos;;amutu-;irse.;;;;;Amutuan. ‘Me iré.’ Fey Hernan amutuy ñi ruka mew ta kisu. ‘Entonces Hernán se fue a su casa solo.’;;7
Verbos;;af-;concluirse, acabarse.;;;;;Afkelay ta küzaw. ‘El trabajo no se termina.’;;0
Verbos;;afü-;cocinarse, madurar.;;;;;Zewma kimgey ñi küme afün. ‘Ya se sabe que está bien cocido.’;;0
Verbos;;afüm-;cocer.;;;;;Afümgekey wa. ‘Se cuecen el choclo.’;;5
Verbos;;afmatu-;sorprenderse, admirarse.;;;;;Afmatulewen. ‘Quedé admirado.’ Rume afmatuy tüfachi wentxu. ‘Se sorprendió mucho este hombre.’;;2
Verbos;;afkazile-;estar al lado.;;;;;Meñolfige ti wipum wirin ti nemül afkazilelu man püle. ‘Llena las filas con las palabras que están al lado a la derecha.’;;0
Verbos;;afkazinie-;tener al lado.;;;;;;;0
Verbos;;aku-;llegar acá.;;;;;Fachantü akun ta Temuko waria. ‘Hoy llegué a la ciudad de Temuco.’;;2
Verbos;;aye-;reir.;;;;;Iñche müna küpa ayen. ‘A mí me dieron muchas ganas de reírme.’;;0
Verbos;;ayeka-;divertirse, bromear.;;;;;;;0
Verbos;;ayekaw-;reírse.;;;;;Ayekawküley Florentina. ‘Se está riendo Florentina’;;11
Verbos;;ayekawküle-;estar riendo.;;;;;;;3
Verbos;;ayele-;sonreir, estar risueño.;;;;;Rume ayeletuy. ‘Se rió mucho.’;;0
Verbos;;ayi-;gustar, desear.;;;;;¿Chem ayikeymi tañi chumal? ¿Qué le gusta hacer? ¿Chumelu ayilay ti ruka ta Karlos? ‘¿Porqué no le gusta la casa a Carlos?’ Karlos ta ayifi feychi ruka. ‘A Carlos le gustó esa casa.’  Kiñeke che ayikey ñi amual fütxake waria mew ka kiñeke ayikey ñi amual püchike waria mew. ‘Algunas personas gustan de ir a grandes ciudades y otros gustan de visitar pequeños pueblos.’ Newe ayilay Santiaw Vicente. ‘A Vicente no le gusta mucho Santiago.’;;3
Verbos;;ayiw-;alegrarse, sentir felicidad.;;;;;Müna ayiwken tañi küzaw mew. ‘Mi trabajo me produce mucha alegría.’;;0
Verbos;;ayiwünge-;ser alegre, causar felicidad.;;;;;Ayiwüngey ka kagelzuamüngey ta tüfachi zugu welu püchi wewken ran. ‘Es alegre y entretenido, pero gano poca plata.’;;
Verbos;;ayiwküle-;estar contento, estar feliz.;;;;;Ayiwkülen. ‘Estoy contento.’;;1
Verbos;;ayinge-;ser bonito, ser bonita.;;;;;Müna ayingey Chillwe mapu mew. ‘Es muy bonito en Chiloé.’ Chilwe zoy ayingey Santiaw Mew.;;10
Verbos;;agkü-;secarse;;;;;Feychi mew piam gelay mawünh, agküyey piam kachu ka kom fill tukukan. ‘Se dice que en aquella época no llovió, se secarón el pasto y toda la siembra.’;;0
Verbos;;agküm-;secar, volver seco.;;;;;Agkümkamapukey. ‘Se seca mucho la tierra.’;;0
Verbos;;armur-;titubear. Por ejemplo, cuando dos personas van a tomar un objeto.;;;;;Pichiñma püchi armurkefuy. ‘Por un momento había titubiado un poco.’;;0
Verbos;;are-;tener calor.;;;;;Feychi are ko ‘esta agua caliente’.;;0
Verbos;;arem-;calentar.;;;;;Feymew aremtukuy ko epu tetera mew. ‘Entonces se pone a calentar agua en dos teteras.’;;0
Verbos;;aretu-;conseguir.;;;;;Kuyfi re aretukefun müthen. ‘Antes tenía que conseguir nomás.’;;0
Verbos;;arege-;hacer calor, ser caluroso.;;;;;Müna aregey Ikike. ‘Iquique es muy caluroso.’ Aregelay antü fütxa pikun mapu mew. ‘No hace calor en el norte grande.’;;2
Verbos;;arel-;prestar.;;;;;Kiñe wenüy arelaenew kiñeke rali. ‘Un amigo me prestará algunos platos.’;;4
Verbos;;arelruka-;prestar la casa.;;;;;Arelrukafi. ‘Le prestó la casa.’;;7
Verbos;;arentu-;tener calor, acalorarse.;;;;;Fente küme rügümgekey asukura egu pichi alün. ‘Se deja bien molidita con azúcar, que sea un buen poquitito.’ Müna wutxegey fey püle welu arentuaymi txekakatulmi. ‘Hace mucho frío por allá, pero te acaloras con la caminata.’;;0
Verbos;;arof-;transpirar.;;;;;Fachantü puliwen rume arofün ta ka. ‘Hoy en la mañana transpiré mucho además.’ Ñi kawellu rume arofürkey. ‘Su caballó estaba muy transpirado.’;;8
Verbos;;allfü-;herirse, dañarse.;;;;;Feymew allfükelay poñü. ‘De ese modo no se dañan las papas.’;;0
Verbos;;allfül-;herir.;;;;;Kom feychi pu palife müley ñi kim palingeal egün, femgechi ka tañi allfülnoafiel tañi kayñe kam tañi igka. ‘Todos los participantes en el palin deben saber jugar, para de esta manera no herir a su adversario ni a su compañero.’;;0
Verbos;;allkü-;oir, escuchar.;;;;;Ka femgechi allküñmafi tañi nütxamkan. ‘También les escuchó su conversación.’;;0
Verbos;;allkütu-;escuchar.;;;;;Allkütuge ti gütxam. ‘Escucha la conversación.’;;7
Verbos;;apüm-;concluir, acabar, exterminar.;;;;;Apümgechi mawiza. ‘Montañas naturales exterminadas.’ Apümfiñ ti kütxüg ilo. ‘Acabó con el atado de carne.’;;0
Verbos;;apo-;llenarse.;;;;;Tati Kallfüwenu pigechi awkantuwe ruka ñochikechi petu apoy. ‘El estadio llamado Kallfüwenu lentamente está llenándose.’;;7
Verbos;;apol-;llenar.;;;;;Apolfiyu ti rono. ‘Llenamos el horno.’;;0
Verbos;;apole-;estar lleno.;;;;;Apoley ufisa kiñeke lelfün mew. ‘Está lleno de ovejas en algunos campos.’;;10
Verbos;;awim-;calentar (aceite).;;;;;;;0
Verbos;;awkantu-;jugar.;;;;;Awkantuiñ müten. ‘Juguemos nomás.’ Müte fente awkantuwelay. ‘Ya no jugó mucho como antes.’;;2
Verbos;;alü kamapule-;estar lejos.;;;;;Alü kamapuley ruka mew ‘Está lejos de la casa’. “Alü kamapulen” pi. ‘Dijo que estaba muy lejos.’;;0
Verbos;;alü tuw-;ser largo (de distancia).;;;;;Ti rüpü alü tuwi. ‘El camino es largo.’;;2
Verbos;;alü rupa-;ser ancho.;;;;;Ti lewfü alü rupay. ‘El río es ancho.’;;2
Verbos;;alü püra-;ser alto.;;;;;"Ti zeyiñ alü püray. ‘El volcán es alto.’; Müna alüke püray. ‘Son muy altos.’";;2
Verbos;;alü pun-;anochecer.;;;;;Alü puni zew. ‘Ya anocheció’.;;0
Verbos;;alü-;ser grande, ser alto.;;;;;Tüfachi ruka ta alüy. ‘Esta casa es grande.’ Alüy tati ümawtuwe. ‘Es grande el dormitorio.’;;2
Verbos;;alükepüra-;ser altos, altas. »alüpüra;;;;;;;2
Verbos;;alüñma-;demorar, durar mucho tiempo, tardar.;;;;;"Newe alüñmalayaymi müñetuwe mew; witxupüzakelayay ko. ‘No te demores tanto en la ducha; no desperdicies agua.’";;9
Verbos;;alüle-;haber muchos.;;;;;Alüley anümka. ‘Hay muchos árboles.’;;2
Verbos;;alig-;tener fiebre.;;;;;Aligün. ‘Tengo fiebre.’ Martin aligküley. ‘Martín está afiebrado.’;;8
Verbos;;aligkutxan-;tener fiebre.;;;;;Aligkutxankülepelan. ‘Tendré fiebre.’;;8
Verbos;;anü-;sentarse.;;;;;Fey anürkey chi pichiwentxu. ‘Se sentó el niño.’ Anükünuwputuy. ‘Se sentó allá.’ Anüge. ‘Siéntate.’;;3
Verbos;;anüm-;asentar, plantar.;;;;;Anümaiñ foye. ‘Vamos a plantar canelo.’;;0
Verbos;;anüle-;estar sentado.;;;;;"Feymew Kiti anülepurkey
müten. ‘Entonces Kiti estaba sentadita nomás.’";;3
Verbos;;zallu-;acusar.;;;;;;;0
Verbos;;zapi-;cuidar.;;;;;;;0
Verbos;;zapilrayen-;"cuidar las plantas
";;;;;;;12
Verbos;;züweka-;tejer;;;;;;;12
Verbos;;zey-;caber.;;;;;Müte zeylay kiñeke eltukawe. ‘No caben algunos muebles’. Zeyümwelan tañi wezakelu. ‘No me cabe la ropa.’ Zeylayaiñ. ‘No cabremos.’;;4
Verbos;;zew-;terminar, estar listo.;;;;;Kiñe txipantulewi zewal tañi chillkatun zugu ‘Me queda un año para terminar mis estudios.’ Fey tati, zewi taiñ zewmaiyaeltun. ‘Eso es, se terminó nuestra preparación de la comida.’;;3
Verbos;;zewma-;construir, hacer, preparar.;;;;;Alen zewmay kechu iyael. ‘Alen preparó cinco comidas.’ Tüfa kom ta iyael zewman fachantü. ‘Toda esta comida comida hice hoy.’;;2
Verbos;;zewmaentu-;completar (un ejercicio).;;;;;Zewmantun küzaw ‘trabajo de completación’. Zewmaentufige. ‘Completa (un ejercicio).’  Zewmaentufige tüfachi gütxam, wirintukuafimi ti ramtun azüwkülelu. ‘Completa el siguiente diálogo, escribiendo las preguntas correspondientes.’;;*
Verbos;;zewmaiyael-;preparar comidas.;;;;;Mogewe zewmayaeltual ‘alimentos para preparar comida’.;;
Verbos;;zewmayael-;Var. de ~zewmaiyael-;;;;;;;
Verbos;;zewmayal-;Var. de ~zewmaiyael-;;;;;;;6
Verbos;;zi-;alcanzar.;;;;;Zinolu gürü, pürümkachi txipay ñi ellkawal mawizantu mew. ‘Cuando no lo alcanzó, el zorro inmediatamente se arrancó para esconderse en la montaña.’;;0
Verbos;;zitu-;alcanzar.;;;;;;;0
Verbos;;ziwill-;revolver.;;;;;;;0
Verbos;;ziwillka-;revolver.;;;;;Ziwillkagekey ta korü. ‘Se revuelve la sopa.’;;5
Verbos;;zuam-;necesitar.;;;;;Zuamün tüfachi zugu. ‘Necesito esto.’ ¿Chem zuamgekey iyaelwe mu? Zuamgekey winu. ‘¿Qué se necesita en la cocina? Se necesita cuchillos.’ ¿Zuamimi kiñe eltukawe? ‘¿Necesitas un mueble?’ No, zuamlan kiñe eltukawe no rume. ‘No, no necesito ningún mueble.’ ¿Chuchi ruka zuami ta Karlos? ‘¿Cuál casa necesita Carlos?’ ¿Chem zuamimi? ‘¿Qué necesitas?’;;4
Verbos;;zuamnie-;necesitar.;;;;;Zuamniegey kiñe igkañpechefe. ‘Se necesita un abogado.’;;11
Verbos;;zugu-;hablar.;;;;;;;1
Verbos;;zuguye-;hablar mal de otra persona.;;;;;Zuguyey ñi kuifi ñizol. ‘Hablaron mal de su ex jefe.’;;11
Verbos;;zuguw-;hablarse. »zugu-;;;;;Zuguwküleayu. ‘Nos hablaremos.’;;1
Verbos;;zulli-;escoger.;;;;;Zulliaymi ti kümelkalechi zugu. ‘Escogeras el item correcto.’ Küme zullikey ñi chew amual. ‘Eligen bien donde ir.’;;0
Verbos;;üze-;odiar.;;;;;;;0
Verbos;;ümawtu-;Var. de ~umawtu-;;;;;;;1
Verbos;;ükümküle-;estar aburrido.;;;;;Ükümküley ti püchi kona. ‘Está aburrido el niño.’;;3
Verbos;;üküfküle-;estar apretado.;;;;;Rume üküfküley tañi zumel. ‘Estan muy apretados mis zapatos.’;;6
Verbos;;ütxüf-;tirar.;;;;;;;0
Verbos;;ütxüftu-;arrojar.;;;;;;;0
Verbos;;ütxüftuku-;colocar lanzando.;;;;;;;0
Verbos;;ütxir-;envidiar.;;;;;;;0
Verbos;;üy-;encenderse, prenderse.;;;;;Üykülele eñumtuwe, nürüfkunuafimi konpelonwe. ‘Si está encendida la calefacción, deja cerrada la ventana.’;;9
Verbos;;üyüm-;prender, encender.;;;;;;;0
Verbos;;üytu-;nombrar.;;;;;Chumechi üytuwkey che mapuzugun mew ‘cómo se nombran las personas en mapuzugun’.;;*
Verbos;;üytuku-;colocar nombre.;;;;;;;0
Verbos;;ügüm-;esperar.;;;;;Ügüman tami wiñolzugun. ‘Esperaré tu respuesta.’;;1
Verbos;;üñi-;nevar.;;;;;;;5
Verbos;;ürem-;remojar.;;;;;Üremgekey ta zegüll. ‘Se remoja el poroto.’;;5
Verbos;;ürkü-;cansarse.;;;;;;;0
Verbos;;ürkütu-;descansar.;;;;;;;0
Verbos;;ürküle-;estar cansado, cansada.;;;;;Müna ürkülen. Müna aregey antü feytachi mapu mew. ‘Estoy muy cansada. Hace mucho calor en esta tierra.’;;3
Verbos;;ürkünge-;ser cansador, agotador.;;;;;;;
Verbos;;ülir-;masajear.;;;;;;;0
Verbos;;ülkatu-;cantar.;;;;;;;0
Verbos;;ülkantu-;Var. de ~ülkatu-;;;;;;;
Verbos;;ülgoz-;zafarse.;;;;;;;0
Verbos;;ünatu-;picar (bichos), morder.;;;;;;;0
Verbos;;matetu-;tomar mate.;;;;;;;0
Verbos;;matetul-;servir mate.;;;;;;;0
Verbos;;magel-;invitar;;;;;Magelgen. ‘Fui invitado. Me invitaron.’ ¿Matetuayu? Feley, küme zugu, magelafiñ Ilaria. ‘¿Tomamos mate? Ok, invitaré a Hilaria.’;;2
Verbos;;mañüm-;agradecer.;;;;;;;0
Verbos;;masa-;amasar.;;;;;Fey püchi masagekey. ‘Se amasa un poco.’;;5
Verbos;;mallu-;moler.;;;;;Mallugekey poñü. ‘Se muelen las papas.’;;5
Verbos;;mawün-;llover.;;;;;Rume mawünkey. ‘Llueve mucho.’;;2
Verbos;;mawünküle-;estar lloviendo.;;;;;;;2
Verbos;;malü-;palpar, revisar.;;;;;;;0
Verbos;;malütu-;revisar algo.;;?;;;;;0
Verbos;;man pülele-;estar a la derecha.;;;;;Man pülelechi kawell kurügey. ‘El caballo que está a la derecha es negro.’;;
Verbos;;maneluw-;esperanzarse;;;;;;;
Verbos;;maneluwünge-;ser esperanzador.;;;;;Müna ayiken tañi küzaw. Maneluwüngey. ‘Me gusta mucho mi trabajo. Es esperanzador.’;;11
Verbos;;maneluwküle-;estar esperanzado.;;;;;Maneluwkülelay Floriana. ‘Floriana está esperanzada.’;;11
Verbos;;mankuwül-;saludar con la mano derecha.;;;;;;;0
Verbos;;müza-;moler, deshacer.;;;;;;;0
Verbos;;mütxüm-;Var. de ~gütxüm-.;;;;;;;
Verbos;;mügeltu-;obedecer.;;;;;;;0
Verbos;;müñetu-;"bañarse, ducharse;  bañar a alguien.";;;;;Fill antü müñetuken. ‘Me ducho todos los días.’;;0
Verbos;;müpü-;volar.;;;;;;;0
Verbos;;müle-;"estar, vivir; haber (cosas).";;;;;Kisu mülewetuy. ‘Se quedó solo.’;;1
Verbos;;mülenar-;;;?;;;;;8
Verbos;;müntu-;quitar. ~muntu-;;;;;;;0
Verbos;;mezikutu-;ver al médico, atenderse con el médico.;;;;;Txemonoli tüfachi nag antü mezikutumean. ‘Si no me mejoro esta tarde, iré al médico.’;;
Verbos;;meñkunie-;llevar a la espalda. Tener a la altura de los hombros, de manera figurativa.;;;;;Meñkuniefi ti anümka. ‘Tiene el árbol a la altura de los hombros.’;;
Verbos;;meñol-;llenar (un ejercicio).;;;;;Meñolfige ti wipum wirin ti nemül afkazilelu man püle. ‘Llena las filas con las palabras que están al lado a la derecha.’;;*
Verbos;;miaw-;Var. de ~miyaw-;;;;;;;
Verbos;;miyaw-;andar.;;;;;Fillkepüle küpachi che ta miyawürki tati. ‘Anda gente que viene de todos lados, la verdad.’ ¿Iney emün miyawimün? ‘¿Con quienes andabas?’;;1
Verbos;;miyawül-;llevar, andar trayendo.;;;;;Tüfa mew miyawülün tañi pu che tati. ‘Por acá ando trayendo a mi gente.’;;1
Verbos;;miñchewiri-;subrayar.;;;;;;;4
Verbos;;mototu-;esp. andar en moto.;;;;;Mototukilge lafken mew. ‘No andes en moto (de agua) en el lago.’;;
Verbos;;motxi-;engordar.;;?;;;Motxiley. ‘Está gordo.’;;3
Verbos;;moyol-;amamantar.;;;;;;;0
Verbos;;moge-;vivir.;;;;;;;0
Verbos;;mogel-;mantener vivo.;;;;;Txawüley tati lelfün mew küpayechi che, mogelnielu kuyfike kúzaw. ‘Están reunidas las personas que vienen del campo, los que mantienen aún los antiguos oficios.’;;11
Verbos;;mogele-;estar vivo.;;;;;Petu mogeleygu tañi epu txemche. ‘Todavía están vivos mis padres.’;;3
Verbos;;montu-;escaparse.;;;;;;;0
Verbos;;montul-;librar, salvar (algo).;;;;;;;0
Verbos;;chaziñma-;echar sal, salar.;;;;;Ka püchin chaziñmagekey. ‘Se salan un poquito.’;;5
Verbos;;chaf-¹;ser igual, parecerse.;;;;;Chaflay ta Temuko mew. ‘No es igual en Temuco.’;;2
Verbos;;chaf-²;cortar, pelar. Especialmente con cuchillo.;;;;;Chafgekey ta mansana. ‘Se pela la manzana.’;;5
Verbos;;chafagele-;estar al frente, estar enfrentado.;;;;;Chafageley ti che mew. ‘Está de frente a la persona.’;;0
Verbos;;chafagenie-;tener al frente.;;;;;Ti txewa chafageniefi ti che. ‘El perro está de frente a la persona.’;;0
Verbos;;challwa-;pescar.;;;;;;;0
Verbos;;chapüz-;hacer bolas de masas, aplastar, aplanar.;;;;;;;5
Verbos;;chali-;saludar.;;;;;;;0
Verbos;;chalientu-;despedirse.;;;;;;;1
Verbos;;chaliw-;saludarse.;;;;;"Chumechi chaliwkey che; wentxu egu wentxu, zomo egu zomo ka wentxu egu zomo. ‘Como se saludan las personas, entre dos hombres, entre dos mujeres y entre una mujer y un hombre.’";;1
Verbos;;chalintuku-;saludar y presentarse.;;;;;;;1
Verbos;;chem-;tratar bien.;;;;;;;0
Verbos;;chemge-;que ser, a qué se dedica.;;;;;¿Chemgey am? Rakiranfegey. ‘¿Qué es? Es contador.’;;1
Verbos;;chempi-;qué decir.;;;;;¿Ka chempiafun kay? ‘¿y qué más podría decir?’ ¿Chem piley fey mew? ‘¿Qué dice ahí?’ ¿Chempiwi tüfachi pu che? ‘¿Qué se dicen estas personas?’;;1
Verbos;;chillkatu-;"estudiar; leer.";;;;;Chillkatulen Udec mew. ‘Estudio en la Udec.’ Chillkatuyiñ kiñe pegelzugun Facebook mu. ‘Leímos un anuncio en Facebook.’ Kom pu reñma chillkatufi ti püchike chillka. ‘Toda la familia leyó los cartelitos.’;;1
Verbos;;chofüle-;estar con flojera.;;;;;;;11
Verbos;;choyü-;brotar.;;;;;;;0
Verbos;;choyüge-;ser parido, nacer.;;;;;;;0
Verbos;;chog-;apagarse, extinguirse.;;;;;;;0
Verbos;;chogüm-;apagar.;;;;;Azkintulenolmi chewkümpen, chogümafimi. ‘Si no estás mirando televisión, apágala.’  Chogümfige müten. ‘Apágala nomás.’;;0
Verbos;;chum-;qué hacer, qué pasar.;;;;;¿Chumkeymi eymi? ‘¿Qué haces tú?’ ¿Chumgeafuy? ‘¿Qué se le va a hacer?’ ¿Chumimi? ‘¿Qué te pasa?’ ¿Chumüy? ~ ¿chumi? ‘¿Qué hizo?’;;1
Verbos;;chumke-;¿qué hacer?;;;;;¿Chumkey kiñe kimeltuchefe? Kimeltukey kiñe kimeltuchefe. ‘¿Qué hace una profesora? Una profesora enseña.’ ¿Chumkeiñ am? ‘¿Qué hacemos?’ ¿Chumgekymi eymi? ‘Qué haces’;;11
Verbos;;chumyaw-;¿cómo andar algo? ¿qué andar haciendo?;;;;;Müñal tukulpayüm taiñ chumyawun kiñe küzaw mew feypikeiñ taiñ chumken. ‘Cada vez que nos acordamos de nuestras experiencias en un trabajo nos acordamos de la función que cumplimos.’;;11
Verbos;;chumle-;cómo estar.;;;;;Eymi kay, ¿chumleymi am? ‘Y tú, 'cómo estás?’;;1
Verbos;;echel-;guardar. Puede ser comida o algo de manera figurada.;;;;;;;0
Verbos;;echiw-;estornudar.;;;;;;;8
Verbos;;eypi-;Var. de ~feypi-.;;;;;;;
Verbos;;eñumal-;calentar.;;;;;Eñumalgekey ta ko. ‘El agua se calienta.’;;5
Verbos;;eñumtu-;calentar.;;;;;;;0
Verbos;;ewan-;estar con nauseas.;;;;;Ewanküleygün. “Están con nauseas.’;;8
Verbos;;el-;dejar, guardar.;;;;;Nawel ñi amukawe mew elmefi ñi kutama ta Susana. ‘En el auto de nawel, Susana dejó su bolso.’;;0
Verbos;;elantü-;fijar una fecha, acordar una fecha.;;;;;Kiñeke mew küzawgey pu wenüy ñi elantüal egün txipayal kañpüle. ‘Algunas veces es difícil que los amigos fijen una fecha para salir.’;;
Verbos;;elkunu-;colocar, dejar puesto.;;;;;Elkunugekey rügo wente mesa mew. ‘Se coloca harina sobre la mesa.’;;5
Verbos;;eltukaweñma-;tener muebles, ser amoblado. Se refiere a una construcción.;;;;;¿Eltukaweñmaley? ‘¿Está amoblado?’ Eltukaweñmalelay. ‘Está sin amoblar.’;;4
Verbos;;elu-;dar.;;;;;¿Eluafen tami rakin gütxümwe? ‘¿Me darías tú número de teléfono?’;;1
Verbos;;entuazentu-;sacar una foto;;;;;;;3
Verbos;;entuw-;sacarse.;;;;;Entuwge tami parka. ‘Sáquese la parka.’;;8
Verbos;;fay-;fermentarse.;;;;;;;0
Verbos;;fayüm-;hacer fermentar, leudar.;;;;;Fayümgekey ta serfesa. ‘Se hacer fermentar la cerveza.’;;5
Verbos;;falfal-;sofreír.;;;;;Falfalgekey ta aku. ‘El ajo se sofríe.’;;5
Verbos;;fali-;esp. valer, ser caro o barato (dependiendo del adverbio). ;;;;;Rume fali. ‘Es muy caro.’ Püchi fali. ‘Es barato.’ ¿Chumte fali tüfachi ruka kiñe küyen mu? ‘¿Cuánto cuesta esta casa al mes?’ Zoy falilay. ‘Es más barato.’;;4
Verbos;;falta-;esp. faltar.;;;;;;;0
Verbos;;fane-;pesar.;;;;;¿Chumten faney? ‘¿Cuánto pesa?’;;2
Verbos;;füchachege-;ser viejo.;;;;;;;3
Verbos;;fütage-;estar casado.;;;;;;;3
Verbos;;füre-;ser amargo.;;;;;Müna fürey mate. ‘Está muy amargo el mate.’;;5
Verbos;;füri-;esp. freír.;;;;;Fürigekey ta poñü. ‘Se fríen las papas.’;;5
Verbos;;füroma-;esp. enbromar, perder el tiempo haciendo algo sin importancia.;;;;;Eymi rumel füromakeymi. ‘Siempre estás perdiendo el tiempo.’;;7
Verbos;;fülkon-;acercarse.;;;;;Fülkonpuy ina püle che. ‘Se acercó a la gente.’;;11
Verbos;;fem-;hacer así, ser así. Verbo deíctico que refiere a lo dicho antes en la conversación. »femün;;;;;Femlay. ‘No es así.’ ¿Niepelay eñümtuwe? Femlay, nielay ta eñümtuwe. ‘¿Tiene calefacción? No, no tiene calefacción.’;;4
Verbos;;feyentu-;creer, obedecer.;;;;;;;0
Verbos;;feyge-;ser verdad, ser así. ;;;;;¿Feygey cham? ‘¿Es así, no es cierto?’;;4
Verbos;;fele-;estar bien.;;;;;¡Feley! ‘¡Está bien!’ Küme feleaymi. ‘Estarás así bien.’;;1
Verbos;;fenze-;esp. vender.;;;;;;;
Verbos;;fitxunküle-;estar con humo.;;;;;Müna fitxunküley Santiaw. ‘Hay mucho humo (smog) en Santiago’;;10
Verbos;;fiñmawküle-; estar nervioso, nerviosa.;;;;;Fiñmawküley Florentina. ‘Está nerviosa Florentina.’;;11
Verbos;;firma-;esp. firmar.;;;;;Zuamigün ñi firmakunugeal ñi chillka egün. ‘Quieren que les firmen sus libros.’;;7
Verbos;;firküm-;enfriar.;;;;;Firkümgekey chokolate. ‘Se enfría el chocolate.’;;5
Verbos;;fillazküle-;ser pobre.;;;;;;;0
Verbos;;fillaztu-;hacer daño.;;;;;;;0
Verbos;;filukawküle-;ser serpentiado.;;;;;;;2
Verbos;;fochiz-;chupar.;;;;;;;0
Verbos;;furitule-;estar detrás.;;;;;Furiturukaley ‘Está detrás de la casa.’;;0
Verbos;;furintuku-;tener a la espalda.;;;;;Furintukuniefi ti anümka. ‘Tiene el árbol a sus espaldas.’;;0
